Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
10558,38,22,2794316.98,3,4,5,345,Lost
10559,108,26,2461961.52,1,5,4,154,At Risk
10560,20,15,1544739.6300000001,4,1,1,411,New
10561,93,22,2773427.83,2,4,5,245,At Risk
10562,6,21,2029309.2,5,3,3,533,New
10563,76,11,830631.36,2,1,1,211,Lost
10564,15,24,3270890.47,4,4,5,445,Loyal
10565,21,19,1565359.6099999999,4,2,2,422,New
10566,60,25,2778642.46,2,5,5,255,At Risk
10567,46,21,2736106.41,3,3,5,335,Lost
10568,88,24,2642710.95,2,4,5,245,At Risk
10569,150,25,2713422.75,1,5,5,155,At Risk
10570,17,18,2319205.87,4,2,4,424,New
10571,14,19,2095153.71,5,2,3,523,New
10572,96,21,2704874.4299999997,2,3,5,235,Lost
10573,61,16,1179292.68,2,1,1,211,Lost
10574,68,16,1247721.25,2,1,1,211,Lost
10575,47,13,1494240.69,3,1,1,311,Lost
10576,15,17,2052349.74,4,2,3,423,New
10577,33,24,1666852.1099999999,3,4,2,342,Lost
10578,5,20,2668434.56,5,3,5,535,New
10579,102,14,844538.37,1,1,1,111,Lost
10580,43,17,1965953.2,3,2,3,323,Lost
10581,108,24,2303232.45,1,4,4,144,At Risk
10582,28,21,1877247.08,4,3,3,433,New
10583,31,14,1268482.61,4,1,1,411,New
10584,48,20,1874806.24,3,3,2,332,Lost
10585,46,22,2893901.72,3,4,5,345,Lost
10586,118,13,1785138.32,1,1,2,112,Lost
10587,32,24,2223572.56,3,4,4,344,Lost
10588,47,19,1938211.57,3,2,3,323,Lost
10589,75,19,2182695.97,2,2,3,223,Lost
10590,136,18,2184224.9,1,2,3,123,Lost
10591,4,25,2933896.22,5,5,5,555,VIP
10592,30,21,2703538.32,4,3,5,435,New
10593,32,23,2572135.15,3,4,4,344,Lost
10594,61,13,1377791.0,2,1,1,211,Lost
10595,8,25,3047847.62,5,5,5,555,VIP
10596,90,16,2296169.5,2,1,4,214,Lost
10597,163,15,1413709.8900000001,1,1,1,111,Lost
10598,25,18,1438713.3900000001,4,2,1,421,New
10599,119,24,2571064.64,1,4,4,144,At Risk
10600,47,17,1695900.47,3,2,2,322,Lost
10601,10,23,2100620.9299999997,5,4,3,543,Loyal
10602,89,17,2440717.92,2,2,4,224,Lost
10603,43,21,2666897.84,3,3,5,335,Lost
10604,30,17,2234698.7399999998,4,2,4,424,New
10605,43,15,1663058.55,3,1,2,312,Lost
10606,18,21,2778511.62,4,3,5,435,New
10607,43,25,2994204.72,3,5,5,355,Lost
10608,150,19,2391496.94,1,2,4,124,Lost
10609,41,17,1728822.6199999999,3,2,2,322,Lost
10610,24,23,3007183.69,4,4,5,445,Loyal
10611,258,19,1561391.41,1,2,2,122,Lost
10612,30,17,1403386.49,4,2,1,421,New
10613,160,16,1912374.93,1,1,3,113,Lost
10614,16,19,1540868.86,4,2,1,421,New
10615,173,19,2396793.89,1,2,4,124,Lost
10616,84,14,1110880.6,2,1,1,211,Lost
10617,131,14,2249347.23,1,1,4,114,Lost
10618,7,24,2446396.76,5,4,4,544,Loyal
10619,78,16,1769912.4400000002,2,1,2,212,Lost
10620,6,21,1921415.75,5,3,3,533,New
10621,74,35,4164768.55,2,5,5,255,At Risk
10622,65,19,1981217.43,2,2,3,223,Lost
10623,17,22,1652873.3699999999,4,4,2,442,Loyal
10624,159,22,2718663.18,1,4,5,145,At Risk
10625,62,22,1657908.06,2,4,2,242,At Risk
10626,152,26,2501889.93,1,5,4,154,At Risk
10627,112,24,1887293.78,1,4,3,143,At Risk
10628,30,18,2005338.44,4,2,3,423,New
10629,72,18,1660040.89,2,2,2,222,Lost
10630,31,23,2256154.52,4,4,4,444,Loyal
10631,14,16,1460824.83,5,1,1,511,New
10632,10,25,2490764.77,5,5,4,554,Loyal
10633,18,17,2394125.92,4,2,4,424,New
10634,35,16,1719546.73,3,1,2,312,Lost
10635,29,20,2130609.51,4,3,3,433,New
10636,6,23,2359545.25,5,4,4,544,Loyal
10637,31,20,2008442.66,4,3,3,433,New
10638,9,23,1762440.0999999999,5,4,2,542,Loyal
10639,53,18,2099830.73,3,2,3,323,Lost
10640,6,14,991973.99,5,1,1,511,New
10641,134,14,1795439.82,1,1,2,112,Lost
10642,71,18,817966.48,2,2,1,221,Lost
10643,34,23,2586058.53,3,4,5,345,Lost
10644,18,28,3208667.06,4,5,5,455,Loyal
10645,85,20,2908901.85,2,3,5,235,Lost
10646,38,34,3960417.02,3,5,5,355,Lost
10647,8,13,1400498.9,5,1,1,511,New
10648,70,15,1550699.42,2,1,2,212,Lost
10649,178,26,2452117.57,1,5,4,154,At Risk
10650,4,18,1337666.67,5,2,1,521,New
10651,4,22,2227164.83,5,4,4,544,Loyal
10652,60,21,2030837.48,2,3,3,233,Lost
10653,16,8,960844.89,4,1,1,411,New
10654,65,19,2402863.04,2,2,4,224,Lost
10655,43,26,2272872.07,3,5,4,354,Lost
10656,4,22,2184851.7,5,4,3,543,Loyal
10657,19,20,2212910.75,4,3,4,434,New
10658,28,16,1544155.03,4,1,1,411,New
10659,125,19,2011571.82,1,2,3,123,Lost
10660,166,24,2772100.14,1,4,5,145,At Risk
10661,21,19,1900812.88,4,2,3,423,New
10662,52,24,2647610.87,3,4,5,345,Lost
10663,397,11,773236.49,1,1,1,111,Lost
10664,23,15,1582108.72,4,1,2,412,New
10665,112,28,3092503.1,1,5,5,155,At Risk
10666,27,25,2277954.49,4,5,4,454,Loyal
10667,43,23,1915859.29,3,4,3,343,Lost
10668,49,17,1781299.56,3,2,2,322,Lost
10669,26,14,1678181.17,4,1,2,412,New
10670,20,17,1516444.05,4,2,1,421,New
10671,12,22,2359820.9699999997,5,4,4,544,Loyal
10672,44,18,1587435.1,3,2,2,322,Lost
10673,1,19,1867298.05,5,2,2,522,New
10674,51,13,1350567.27,3,1,1,311,Lost
10675,32,17,2351680.73,3,2,4,324,Lost
10676,29,21,1791523.16,4,3,2,432,New
10677,69,18,2816323.7800000003,2,2,5,225,Lost
10678,20,21,1916048.34,4,3,3,433,New
10679,20,23,2427916.81,4,4,4,444,Loyal
10680,1,16,1678747.6400000001,5,1,2,512,New
10681,4,22,2082142.34,5,4,3,543,Loyal
10682,63,15,2808546.1799999997,2,1,5,215,Lost
10683,126,25,3003632.0,1,5,5,155,At Risk
10684,6,22,1766617.6300000001,5,4,2,542,Loyal
10685,65,20,2260610.54,2,3,4,234,Lost
10686,3,25,2759043.98,5,5,5,555,VIP
10687,100,23,2405584.67,1,4,4,144,At Risk
10688,39,14,1174980.01,3,1,1,311,Lost
10689,13,25,2159029.96,5,5,3,553,Loyal
10690,2,17,1368644.12,5,2,1,521,New
10691,72,22,2667185.6,2,4,5,245,At Risk
10692,6,15,1454319.89,5,1,1,511,New
10693,59,26,2990623.04,2,5,5,255,At Risk
10694,27,34,3133087.23,4,5,5,455,Loyal
10695,34,20,1780524.42,3,3,2,332,Lost
10696,162,25,2674336.55,1,5,5,155,At Risk
10697,82,15,1330925.04,2,1,1,211,Lost
10698,59,24,3163343.96,2,4,5,245,At Risk
10699,11,22,1920193.43,5,4,3,543,Loyal
10700,61,20,2046978.14,2,3,3,233,Lost
10701,28,24,2420986.06,4,4,4,444,Loyal
10702,25,20,2060132.5499999998,4,3,3,433,New
10703,112,16,1253545.08,1,1,1,111,Lost
10704,3,13,1789893.27,5,1,2,512,New
10705,12,20,1845535.94,5,3,2,532,New
10706,55,15,1491458.4,3,1,1,311,Lost
10707,1,28,2949814.7,5,5,5,555,VIP
10708,6,25,2599993.13,5,5,5,555,VIP
10709,41,20,2697123.42,3,3,5,335,Lost
10710,50,17,2027628.4,3,2,3,323,Lost
10711,127,16,2164002.61,1,1,3,113,Lost
10712,3,19,2672775.38,5,2,5,525,New
10713,68,21,2141354.49,2,3,3,233,Lost
10714,68,14,1523211.92,2,1,1,211,Lost
10715,82,26,2505485.31,2,5,4,254,At Risk
10716,132,23,2187085.28,1,4,3,143,At Risk
10717,74,30,3158742.72,2,5,5,255,At Risk
10718,57,23,2094561.59,2,4,3,243,At Risk
10719,5,14,2224479.79,5,1,4,514,New
10720,20,13,1250555.51,4,1,1,411,New
10721,64,26,2720010.56,2,5,5,255,At Risk
10722,93,20,1729796.3,2,3,2,232,Lost
10723,52,25,1326663.81,3,5,1,351,Lost
10724,71,18,1986913.13,2,2,3,223,Lost
10725,125,16,1533878.0,1,1,1,111,Lost
10726,15,18,2327745.0,4,2,4,424,New
10727,83,25,2319660.11,2,5,4,254,At Risk
10728,38,24,2785944.62,3,4,5,345,Lost
10729,150,16,1910720.99,1,1,3,113,Lost
10730,60,23,2006898.3499999999,2,4,3,243,At Risk
10731,147,19,1274652.64,1,2,1,121,Lost
10732,23,24,2412373.6,4,4,4,444,Loyal
10733,5,28,2723097.87,5,5,5,555,VIP
10734,14,19,1871835.41,5,2,2,522,New
10735,45,25,2058112.92,3,5,3,353,Lost
10736,97,16,2337612.08,1,1,4,114,Lost
10737,34,20,1467070.52,3,3,1,331,Lost
10738,28,18,1647417.8,4,2,2,422,New
10739,193,15,1303678.9,1,1,1,111,Lost
10740,60,19,1410666.4100000001,2,2,1,221,Lost
10741,28,20,2700210.25,4,3,5,435,New
10742,18,20,2195686.5,4,3,4,434,New
10743,109,17,1589782.74,1,2,2,122,Lost
10744,147,19,2400299.51,1,2,4,124,Lost
10745,23,26,1912119.44,4,5,3,453,Loyal
10746,34,21,1737141.42,3,3,2,332,Lost
10747,11,19,1209497.75,5,2,1,521,New
10748,1,22,2111265.0,5,4,3,543,Loyal
10749,18,20,2335083.8000000003,4,3,4,434,New
10750,37,17,1447735.29,3,2,1,321,Lost
10751,126,15,1918761.06,1,1,3,113,Lost
10752,112,22,2092340.14,1,4,3,143,At Risk
10753,7,16,1979997.8800000001,5,1,3,513,New
10754,28,20,1820609.71,4,3,2,432,New
10755,37,27,3710283.08,3,5,5,355,Lost
10756,33,24,2335183.07,3,4,4,344,Lost
10757,3,26,2750557.43,5,5,5,555,VIP
10758,21,15,2025780.1400000001,4,1,3,413,New
10759,33,18,1671697.31,3,2,2,322,Lost
10760,87,17,1589742.88,2,2,2,222,Lost
10761,1,23,2814133.68,5,4,5,545,Loyal
10762,61,21,1625684.1300000001,2,3,2,232,Lost
10763,81,24,2129557.1,2,4,3,243,At Risk
10764,81,18,2274024.0,2,2,4,224,Lost
10765,16,25,2676859.98,4,5,5,455,Loyal
10766,52,24,2498906.61,3,4,4,344,Lost
10767,56,22,2327654.39,2,4,4,244,At Risk
10768,52,18,2325277.1,3,2,4,324,Lost
10769,25,28,2908660.56,4,5,5,455,Loyal
10770,18,26,2886021.7600000002,4,5,5,455,Loyal
10771,167,17,1108131.49,1,2,1,121,Lost
10772,18,19,1446659.93,4,2,1,421,New
10773,15,25,3077053.14,4,5,5,455,Loyal
10774,138,12,1513985.69,1,1,1,111,Lost
10775,24,22,2765673.1,4,4,5,445,Loyal
10776,88,22,1769140.78,2,4,2,242,At Risk
10777,53,16,1492050.6199999999,3,1,1,311,Lost
10778,62,26,3019135.0,2,5,5,255,At Risk
10779,8,25,2400605.69,5,5,4,554,Loyal
10780,200,19,1891167.52,1,2,3,123,Lost
10781,229,10,1300317.63,1,1,1,111,Lost
10782,28,14,1134775.1400000001,4,1,1,411,New
10783,30,23,2126976.94,4,4,3,443,Loyal
10784,46,18,2176930.57,3,2,3,323,Lost
10785,172,22,2109419.22,1,4,3,143,At Risk
10786,77,27,1815558.7,2,5,2,252,At Risk
10787,165,22,2067945.19,1,4,3,143,At Risk
10788,230,18,1155503.46,1,2,1,121,Lost
10789,5,18,2125033.21,5,2,3,523,New
10790,78,16,2095506.46,2,1,3,213,Lost
10791,35,13,1240090.51,3,1,1,311,Lost
10792,5,24,2938054.46,5,4,5,545,Loyal
10793,55,28,3221943.01,3,5,5,355,Lost
10794,61,17,1739250.8900000001,2,2,2,222,Lost
10795,9,27,2620783.44,5,5,5,555,VIP
10796,52,15,2285146.29,3,1,4,314,Lost
10797,116,25,3085558.15,1,5,5,155,At Risk
10798,81,22,2941800.52,2,4,5,245,At Risk
10799,42,20,1597602.64,3,3,2,332,Lost
10800,10,23,2111907.67,5,4,3,543,Loyal
10801,36,20,1872936.1099999999,3,3,2,332,Lost
10802,13,20,2802415.66,5,3,5,535,New
10803,90,15,2167496.13,2,1,3,213,Lost
10804,5,26,2714907.9,5,5,5,555,VIP
10805,2,20,1310290.03,5,3,1,531,New
10806,14,24,2819171.37,5,4,5,545,Loyal
10807,18,22,2172142.62,4,4,3,443,Loyal
10808,19,21,1528609.63,4,3,1,431,New
10809,25,21,2356600.38,4,3,4,434,New
10810,94,17,1953850.66,2,2,3,223,Lost
10811,21,19,2025113.44,4,2,3,423,New
10812,6,16,2909809.38,5,1,5,515,New
10813,168,18,1581763.9,1,2,2,122,Lost
10814,72,21,2407165.33,2,3,4,234,Lost
10815,4,22,2130908.15,5,4,3,543,Loyal
10816,19,24,1663316.3699999999,4,4,2,442,Loyal
10817,7,27,2204083.51,5,5,4,554,Loyal
10818,6,19,2236449.2199999997,5,2,4,524,New
10819,4,11,1312200.23,5,1,1,511,New
10820,34,17,1323866.91,3,2,1,321,Lost
10821,8,21,2314655.59,5,3,4,534,New
10822,188,14,1486050.65,1,1,1,111,Lost
10823,32,20,1516334.22,3,3,1,331,Lost
10824,3,23,2403037.83,5,4,4,544,Loyal
10825,68,20,2519931.35,2,3,4,234,Lost
10826,37,16,1315489.58,3,1,1,311,Lost
10827,47,18,1418409.05,3,2,1,321,Lost
10828,87,24,2401118.07,2,4,4,244,At Risk
10829,80,18,2137445.69,2,2,3,223,Lost
10830,13,21,2292557.6,5,3,4,534,New
10831,191,22,1635401.65,1,4,2,142,At Risk
10832,51,16,1696304.26,3,1,2,312,Lost
10833,98,17,2350443.62,1,2,4,124,Lost
10834,3,14,758935.1499999999,5,1,1,511,New
10835,90,21,1991881.92,2,3,3,233,Lost
10836,12,25,2307754.67,5,5,4,554,Loyal
10837,20,20,3165783.94,4,3,5,435,New
10838,3,29,3337092.37,5,5,5,555,VIP
10839,108,20,2125280.0,1,3,3,133,Lost
10840,93,19,3048748.54,2,2,5,225,Lost
10841,140,15,1551411.03,1,1,2,112,Lost
10842,30,18,1190561.09,4,2,1,421,New
10843,15,20,1968596.66,4,3,3,433,New
10844,125,16,1374048.6,1,1,1,111,Lost
10845,4,20,2249982.7,5,3,4,534,New
10846,58,21,2016927.94,2,3,3,233,Lost
10847,57,21,2731657.75,2,3,5,235,Lost
10848,360,11,1496383.27,1,1,1,111,Lost
10849,38,21,2428626.17,3,3,4,334,Lost
10850,225,15,1830928.38,1,1,2,112,Lost
10851,86,23,2572388.55,2,4,4,244,At Risk
10852,13,20,2318292.2,5,3,4,534,New
10853,74,12,1391090.63,2,1,1,211,Lost
10854,54,22,1926516.65,3,4,3,343,Lost
10855,39,21,2780330.43,3,3,5,335,Lost
10856,41,20,2334135.7199999997,3,3,4,334,Lost
10857,195,16,1708450.4100000001,1,1,2,112,Lost
10858,35,23,2130796.13,3,4,3,343,Lost
10859,62,20,2424860.22,2,3,4,234,Lost
10860,28,16,1576034.68,4,1,2,412,New
10861,14,18,1943648.76,5,2,3,523,New
10862,17,19,1283992.89,4,2,1,421,New
10863,18,16,1796789.82,4,1,2,412,New
10864,264,13,868434.97,1,1,1,111,Lost
10865,21,19,1575445.1199999999,4,2,2,422,New
10866,3,18,1833569.19,5,2,2,522,New
10867,57,16,2072557.65,2,1,3,213,Lost
10868,17,17,1920832.55,4,2,3,423,New
10869,64,20,2703390.25,2,3,5,235,Lost
10870,2,22,2790823.15,5,4,5,545,Loyal
10871,27,23,2197253.56,4,4,4,444,Loyal
10872,57,20,1984808.55,2,3,3,233,Lost
10873,36,19,2370386.8,3,2,4,324,Lost
10874,150,17,1623835.61,1,2,2,122,Lost
10875,51,20,2589228.63,3,3,5,335,Lost
10876,48,18,1422338.21,3,2,1,321,Lost
10877,94,23,2525235.82,2,4,4,244,At Risk
10878,6,18,1482504.78,5,2,1,521,New
10879,8,23,2542873.46,5,4,4,544,Loyal
10880,8,24,2516759.88,5,4,4,544,Loyal
10881,7,23,2627785.51,5,4,5,545,Loyal
10882,5,21,1805890.02,5,3,2,532,New
10883,306,10,1320999.8800000001,1,1,1,111,Lost
10884,45,20,2279410.68,3,3,4,334,Lost
10885,143,12,1298285.78,1,1,1,111,Lost
10886,30,22,1371823.51,4,4,1,441,Loyal
10887,25,15,1650764.29,4,1,2,412,New
10888,49,19,2368046.81,3,2,4,324,Lost
10889,28,29,3745462.58,4,5,5,455,Loyal
10890,118,14,1485228.36,1,1,1,111,Lost
10891,23,17,1531504.55,4,2,1,421,New
10892,2,14,1132241.58,5,1,1,511,New
10893,111,14,1009595.69,1,1,1,111,Lost
10894,92,17,2057030.6400000001,2,2,3,223,Lost
10895,54,19,1999797.54,3,2,3,323,Lost
10896,1,26,2219614.65,5,5,4,554,Loyal
10897,12,12,1921383.7,5,1,3,513,New
10898,158,21,1653914.9100000001,1,3,2,132,Lost
10899,7,25,2838037.8,5,5,5,555,VIP
10900,61,19,2331396.08,2,2,4,224,Lost
10901,68,26,2707186.19,2,5,5,255,At Risk
10902,14,22,2457532.83,5,4,4,544,Loyal
10903,6,16,1524197.62,5,1,1,511,New
10904,24,20,2148321.21,4,3,3,433,New
10905,84,29,3788257.77,2,5,5,255,At Risk
10906,353,13,1054591.44,1,1,1,111,Lost
10907,118,19,2949338.1,1,2,5,125,Lost
10908,34,14,2099374.93,3,1,3,313,Lost
10909,14,18,1802305.64,5,2,2,522,New
10910,48,21,2671018.5700000003,3,3,5,335,Lost
10911,42,18,1335338.97,3,2,1,321,Lost
10912,44,16,1891127.01,3,1,3,313,Lost
10913,43,14,1611223.58,3,1,2,312,Lost
10914,88,17,1175754.64,2,2,1,221,Lost
10915,101,20,1806763.4,1,3,2,132,Lost
10916,13,25,1609000.6600000001,5,5,2,552,Loyal
10917,42,21,2821292.39,3,3,5,335,Lost
10918,239,23,2018246.3,1,4,3,143,At Risk
10919,16,25,2830119.92,4,5,5,455,Loyal
10920,14,19,1980572.82,5,2,3,523,New
10921,51,14,949567.6000000001,3,1,1,311,Lost
10922,7,20,2057073.3199999998,5,3,3,533,New
10923,40,23,2413313.67,3,4,4,344,Lost
10924,52,23,2470053.88,3,4,4,344,Lost
10925,7,19,2040426.8,5,2,3,523,New
10926,10,19,2355641.9699999997,5,2,4,524,New
10927,110,19,2557513.88,1,2,4,124,Lost
10928,107,25,2486168.25,1,5,4,154,At Risk
10929,58,15,1711195.75,2,1,2,212,Lost
10930,61,18,1706251.84,2,2,2,222,Lost
10931,18,25,2152018.23,4,5,3,453,Loyal
10932,67,20,1685628.1500000001,2,3,2,232,Lost
10933,167,17,1842438.34,1,2,2,122,Lost
10934,15,16,1228437.98,4,1,1,411,New
10935,79,22,1740156.1,2,4,2,242,At Risk
10936,7,27,2461562.35,5,5,4,554,Loyal
10937,110,16,1042353.64,1,1,1,111,Lost
10938,41,20,1623141.56,3,3,2,332,Lost
10939,64,24,2188217.2800000003,2,4,3,243,At Risk
10940,2,23,2009784.73,5,4,3,543,Loyal
10941,45,24,1682344.11,3,4,2,342,Lost
10942,125,20,2123885.71,1,3,3,133,Lost
10943,66,17,2054710.6300000001,2,2,3,223,Lost
10944,5,24,2735002.83,5,4,5,545,Loyal
10945,1,19,2375182.91,5,2,4,524,New
10946,70,21,1513908.27,2,3,1,231,Lost
10947,1,22,1449273.7,5,4,1,541,Loyal
10948,42,20,2513593.28,3,3,4,334,Lost
10949,166,23,2588394.5,1,4,5,145,At Risk
10950,38,23,2284484.83,3,4,4,344,Lost
10951,54,19,1723738.43,3,2,2,322,Lost
10952,22,26,2400698.17,4,5,4,454,Loyal
10953,91,26,2922286.07,2,5,5,255,At Risk
10954,72,16,2196300.5,2,1,4,214,Lost
10955,31,19,1841081.85,4,2,2,422,New
10956,93,17,2205527.24,2,2,4,224,Lost
10957,70,25,3198086.6,2,5,5,255,At Risk
10958,138,26,2788022.33,1,5,5,155,At Risk
10959,216,17,1649264.91,1,2,2,122,Lost
10960,61,14,1695169.72,2,1,2,212,Lost
10961,37,22,1970266.0,3,4,3,343,Lost
10962,113,28,2775023.29,1,5,5,155,At Risk
10963,93,18,1593665.27,2,2,2,222,Lost
10964,73,18,2224634.1,2,2,4,224,Lost
10965,16,21,2200971.1,4,3,4,434,New
10966,4,17,1627741.76,5,2,2,522,New
10967,119,22,1523020.49,1,4,1,141,At Risk
10968,129,27,2915402.17,1,5,5,155,At Risk
10969,71,23,2068463.49,2,4,3,243,At Risk
10970,18,20,1952550.75,4,3,3,433,New
10971,106,21,1798740.74,1,3,2,132,Lost
10972,20,22,2348428.9899999998,4,4,4,444,Loyal
10973,13,22,2270014.45,5,4,4,544,Loyal
10974,3,18,1592222.95,5,2,2,522,New
10975,109,15,1315965.24,1,1,1,111,Lost
10976,46,23,1869166.9,3,4,2,342,Lost
10977,167,15,1518030.8,1,1,1,111,Lost
10978,1,20,2015195.97,5,3,3,533,New
10979,10,25,3029607.84,5,5,5,555,VIP
10980,33,14,1376344.6,3,1,1,311,Lost
10981,69,22,2364699.14,2,4,4,244,At Risk
10982,9,18,1864837.42,5,2,2,522,New
10983,67,13,1236721.78,2,1,1,211,Lost
10984,11,20,2269519.66,5,3,4,534,New
10985,4,24,2620656.94,5,4,5,545,Loyal
10986,75,24,2639919.5300000003,2,4,5,245,At Risk
10987,134,19,1935852.5299999998,1,2,3,123,Lost
10988,103,31,3168415.85,1,5,5,155,At Risk
10989,1,21,2700715.79,5,3,5,535,New
10990,154,19,1812170.04,1,2,2,122,Lost
10991,24,15,1687591.07,4,1,2,412,New
10992,133,19,1559113.31,1,2,2,122,Lost
10993,88,21,2247728.8,2,3,4,234,Lost
10994,39,18,2198377.68,3,2,4,324,Lost
10995,185,15,1115001.69,1,1,1,111,Lost
10996,29,20,2024032.05,4,3,3,433,New
10997,45,21,2140862.31,3,3,3,333,Lost
10998,82,24,2223250.55,2,4,4,244,At Risk
10999,139,13,938680.76,1,1,1,111,Lost
11000,33,16,1240442.69,3,1,1,311,Lost
11001,65,18,1483603.31,2,2,1,221,Lost
11002,60,14,1590741.11,2,1,2,212,Lost
11003,56,12,988827.35,2,1,1,211,Lost
11004,29,28,2562273.25,4,5,4,454,Loyal
11005,2,17,1501242.3,5,2,1,521,New
11006,197,23,1997104.58,1,4,3,143,At Risk
11007,23,25,2511965.5100000002,4,5,4,454,Loyal
11008,115,21,1863764.92,1,3,2,132,Lost
11009,62,17,2083201.59,2,2,3,223,Lost
11010,80,17,1876198.98,2,2,2,222,Lost
11011,27,29,2660136.67,4,5,5,455,Loyal
11012,12,18,2107048.92,5,2,3,523,New
11013,21,18,2316526.87,4,2,4,424,New
11014,45,29,2572964.37,3,5,4,354,Lost
11015,90,17,1939086.62,2,2,3,223,Lost
11016,216,15,1130584.73,1,1,1,111,Lost
11017,133,22,2529505.83,1,4,4,144,At Risk
11018,76,18,2343684.42,2,2,4,224,Lost
11019,34,22,2294073.48,3,4,4,344,Lost
11020,66,22,3069091.05,2,4,5,245,At Risk
11021,7,17,1344008.02,5,2,1,521,New
11022,98,24,2334934.67,1,4,4,144,At Risk
11023,35,21,2357315.84,3,3,4,334,Lost
11024,59,18,1618518.08,2,2,2,222,Lost
11025,17,23,2604065.24,4,4,5,445,Loyal
11026,25,18,1585207.3599999999,4,2,2,422,New
11027,30,20,2518572.06,4,3,4,434,New
11028,211,13,1239613.39,1,1,1,111,Lost
11029,27,21,2427346.83,4,3,4,434,New
11030,134,24,2190486.89,1,4,4,144,At Risk
11031,90,16,2005996.39,2,1,3,213,Lost
11032,8,16,1116382.11,5,1,1,511,New
11033,27,8,1154143.72,4,1,1,411,New
11034,11,26,2290680.5,5,5,4,554,Loyal
11035,53,20,1349479.99,3,3,1,331,Lost
11036,36,14,1133432.8399999999,3,1,1,311,Lost
11037,80,12,1305644.81,2,1,1,211,Lost
11038,8,26,2944045.34,5,5,5,555,VIP
11039,20,17,1313421.08,4,2,1,421,New
11040,88,18,2696872.81,2,2,5,225,Lost
11041,36,13,1477063.55,3,1,1,311,Lost
11042,168,24,2271343.44,1,4,4,144,At Risk
11043,229,19,2080038.93,1,2,3,123,Lost
11044,11,22,1781735.75,5,4,2,542,Loyal
11045,17,31,2797687.44,4,5,5,455,Loyal
11046,143,10,1297385.51,1,1,1,111,Lost
11047,86,16,1414588.98,2,1,1,211,Lost
11048,98,15,1312645.22,1,1,1,111,Lost
11049,23,28,2282888.97,4,5,4,454,Loyal
11050,44,15,1067768.62,3,1,1,311,Lost
11051,146,19,1954236.58,1,2,3,123,Lost
11052,38,18,2105883.16,3,2,3,323,Lost
11053,17,9,353893.8,4,1,1,411,New
11054,7,16,1649135.65,5,1,2,512,New
11055,39,12,1683320.6,3,1,2,312,Lost
11056,11,25,2711326.08,5,5,5,555,VIP
11057,108,18,1504511.37,1,2,1,121,Lost
11058,17,24,2538270.7,4,4,4,444,Loyal
11059,21,27,2027045.45,4,5,3,453,Loyal
11060,154,13,1216825.16,1,1,1,111,Lost
11061,70,21,1721694.85,2,3,2,232,Lost
11062,102,14,1407192.6400000001,1,1,1,111,Lost
11063,50,17,2180508.54,3,2,3,323,Lost
11064,3,17,1739381.32,5,2,2,522,New
11065,10,17,992156.41,5,2,1,521,New
11066,11,25,2827013.98,5,5,5,555,VIP
11067,7,17,1742359.74,5,2,2,522,New
11068,110,24,1984692.93,1,4,3,143,At Risk
11069,20,18,1600036.99,4,2,2,422,New
11070,67,15,1356817.18,2,1,1,211,Lost
11071,31,16,1652672.95,4,1,2,412,New
11072,11,20,2065899.08,5,3,3,533,New
11073,10,18,2601079.27,5,2,5,525,New
11074,53,33,3744408.4899999998,3,5,5,355,Lost
11075,23,27,2969966.74,4,5,5,455,Loyal
11076,98,19,2124161.98,1,2,3,123,Lost
11077,9,18,2026192.95,5,2,3,523,New
11078,72,11,1761583.73,2,1,2,212,Lost
11079,10,21,2100775.46,5,3,3,533,New
11080,56,18,2236313.17,2,2,4,224,Lost
11081,33,24,2938445.52,3,4,5,345,Lost
11082,46,23,2975345.6,3,4,5,345,Lost
11083,52,23,2684349.87,3,4,5,345,Lost
11084,1,25,3327617.79,5,5,5,555,VIP
11085,197,15,1709231.93,1,1,2,112,Lost
11086,130,21,2626496.65,1,3,5,135,Lost
11087,91,12,1155651.86,2,1,1,211,Lost
11088,1,18,2288552.42,5,2,4,524,New
11089,75,17,1849182.21,2,2,2,222,Lost
11090,169,18,1790669.96,1,2,2,122,Lost
11091,35,14,1075337.93,3,1,1,311,Lost
11092,8,13,1030100.71,5,1,1,511,New
11093,208,20,2048024.24,1,3,3,133,Lost
11094,40,15,1516958.55,3,1,1,311,Lost
11095,10,25,2584527.04,5,5,5,555,VIP
11096,34,17,1948770.9,3,2,3,323,Lost
11097,91,14,1086837.2,2,1,1,211,Lost
11098,4,20,1385218.75,5,3,1,531,New
11099,1,23,2679806.07,5,4,5,545,Loyal
11100,170,21,2454272.16,1,3,4,134,Lost
11101,113,17,2188063.48,1,2,3,123,Lost
11102,9,20,3173704.92,5,3,5,535,New
11103,13,22,2432941.81,5,4,4,544,Loyal
11104,1,14,1842702.5899999999,5,1,2,512,New
11105,60,19,2197371.9,2,2,4,224,Lost
11106,46,13,1958708.63,3,1,3,313,Lost
11107,18,15,1380649.79,4,1,1,411,New
11108,33,17,2022164.98,3,2,3,323,Lost
11109,15,23,3766386.14,4,4,5,445,Loyal
11110,15,22,2690471.59,4,4,5,445,Loyal
11111,171,19,1805844.22,1,2,2,122,Lost
11112,158,22,1573792.38,1,4,2,142,At Risk
11113,36,15,935069.3300000001,3,1,1,311,Lost
